order_id,payment_type,installments,payment_value
2493,credit_card,1,375.74
2494,credit_card,1,114.33
2495,credit_card,1,35.22
2496,wallet,1,440.89
2497,credit_card,12,201.13
2498,cash_on_delivery,1,435.06
2499,credit_card,6,117.04
2500,cash_on_delivery,1,255.7
2501,credit_card,2,273.04
2502,bank_transfer,1,591.75
2503,cash_on_delivery,1,393.61
2504,wallet,1,118.36
2505,credit_card,12,754.17
2506,credit_card,3,98.97
2507,bank_transfer,1,107.85
2508,wallet,1,74.49
2509,credit_card,2,865.34
2510,credit_card,1,56.52
2511,credit_card,1,2.89
2512,credit_card,2,899.4
2513,credit_card,6,2104.93
2514,credit_card,1,64.56
2515,wallet,1,362.62
2516,bank_transfer,1,528.13
2517,credit_card,1,210.95
2518,cash_on_delivery,1,15.97
2519,cash_on_delivery,1,120.52
2520,wallet,1,383.89
2521,wallet,1,848.57
2522,credit_card,3,173.55
2523,cash_on_delivery,1,187.64
2524,cash_on_delivery,1,271.58
2525,credit_card,2,655.75
2526,wallet,1,255.35
2527,bank_transfer,1,935.38
2528,wallet,1,272.07
2529,wallet,1,709.8
2530,bank_transfer,1,17.51
2531,cash_on_delivery,1,18.76
2532,wallet,1,144.52
2533,bank_transfer,1,378.21
2534,credit_card,6,576.99
2535,credit_card,1,16.1
2536,wallet,1,511.44
2537,wallet,1,68.29
2538,wallet,1,818.02
2539,wallet,1,428.09
2540,credit_card,12,24.95
2541,credit_card,3,229.61
2542,credit_card,1,175.38
2543,credit_card,1,145.71
2544,bank_transfer,1,50.35
2545,cash_on_delivery,1,110.62
2546,cash_on_delivery,1,15.58
2547,credit_card,1,634.27
2548,credit_card,1,417.35
2549,cash_on_delivery,1,148.81
2550,wallet,1,365.96
2551,cash_on_delivery,1,486.35
2552,cash_on_delivery,1,936.4
2553,cash_on_delivery,1,195.66
2554,credit_card,1,17.4
2555,cash_on_delivery,1,29.8
2556,cash_on_delivery,1,478.15
2557,wallet,1,88.42
2558,bank_transfer,1,137.64
2559,credit_card,2,168.02
2560,cash_on_delivery,1,142.65
2561,cash_on_delivery,1,736.74
2562,cash_on_delivery,1,122.39
2563,wallet,1,359.39
2564,cash_on_delivery,1,992.88
2565,credit_card,2,99.97
2566,credit_card,3,122.88
2567,credit_card,2,972.12
2568,cash_on_delivery,1,642.73
2569,wallet,1,146.91
2570,cash_on_delivery,1,257.2
2571,credit_card,2,74.47
2572,credit_card,2,89.75
2573,credit_card,12,185.63
2574,credit_card,12,94.71
2575,bank_transfer,1,149.61
2576,bank_transfer,1,908.86
2577,credit_card,3,364.33
2578,wallet,1,111.36
2579,cash_on_delivery,1,45.34
2580,cash_on_delivery,1,59.25
2581,bank_transfer,1,61.3
2582,credit_card,2,355.78
2583,credit_card,1,411.17
2584,credit_card,1,42.35
2585,cash_on_delivery,1,71.64
2586,credit_card,1,395.0
2587,credit_card,1,101.18
2588,credit_card,2,309.26
2589,wallet,1,306.05
2590,bank_transfer,1,104.47
2591,cash_on_delivery,1,28.13
2592,credit_card,2,99.47
2593,credit_card,12,200.73
2594,cash_on_delivery,1,335.21
2595,credit_card,2,329.2
2596,credit_card,2,121.69
2597,cash_on_delivery,1,719.71
2598,cash_on_delivery,1,722.55
2599,cash_on_delivery,1,979.38
2600,wallet,1,303.21
2601,bank_transfer,1,78.91
2602,wallet,1,91.64
2603,cash_on_delivery,1,1001.44
2604,credit_card,3,32.0
2605,credit_card,6,48.72
2606,cash_on_delivery,1,142.2
2607,credit_card,3,150.03
2608,cash_on_delivery,1,21.63
2609,wallet,1,775.78
2610,credit_card,6,348.27
2611,bank_transfer,1,32.26
2612,credit_card,6,1248.43
2613,cash_on_delivery,1,507.89
2614,bank_transfer,1,941.93
2615,cash_on_delivery,1,506.02
2616,bank_transfer,1,42.44
2617,credit_card,12,122.68
2618,credit_card,1,366.13
2619,cash_on_delivery,1,119.81
2620,credit_card,1,39.5
2621,credit_card,2,31.26
2622,wallet,1,27.57
2623,credit_card,3,50.12
2624,credit_card,1,671.46
2625,credit_card,3,397.43
2626,cash_on_delivery,1,417.65
2627,credit_card,3,171.63
2628,credit_card,6,81.87
2629,credit_card,1,144.99
2630,credit_card,2,722.6
2631,cash_on_delivery,1,117.03
2632,credit_card,1,607.04
2633,credit_card,1,85.85
2634,cash_on_delivery,1,802.43
2635,cash_on_delivery,1,685.26
2636,cash_on_delivery,1,120.59
2637,credit_card,6,235.18
2638,cash_on_delivery,1,447.76
2639,cash_on_delivery,1,99.29
2640,credit_card,2,38.47
2641,cash_on_delivery,1,692.58
2642,cash_on_delivery,1,499.07
2643,credit_card,6,768.16
2644,bank_transfer,1,111.42
2645,wallet,1,801.6
2646,wallet,1,197.62
2647,credit_card,3,34.35
2648,cash_on_delivery,1,131.25
2649,credit_card,2,258.3
2650,cash_on_delivery,1,53.64
2651,credit_card,6,196.04
2652,wallet,1,264.15
2653,cash_on_delivery,1,839.16
2654,cash_on_delivery,1,415.97
2655,cash_on_delivery,1,615.22
2656,wallet,1,822.19
2657,credit_card,6,80.7
2658,credit_card,2,697.25
2659,credit_card,1,229.46
2660,credit_card,2,135.74
2661,wallet,1,175.8
2662,credit_card,1,27.79
2663,cash_on_delivery,1,90.51
2664,bank_transfer,1,529.76
2665,wallet,1,27.62
2666,cash_on_delivery,1,30.49
2667,cash_on_delivery,1,31.41
2668,cash_on_delivery,1,100.53
2669,credit_card,3,74.28
2670,credit_card,2,90.98
2671,credit_card,12,237.94
2672,credit_card,1,290.5
2673,cash_on_delivery,1,338.33
2674,cash_on_delivery,1,53.11
2675,credit_card,1,82.25
2676,credit_card,1,257.96
2677,credit_card,6,700.3
2678,cash_on_delivery,1,93.07
2679,credit_card,3,886.07
2680,credit_card,2,246.31
2681,wallet,1,89.67
2682,cash_on_delivery,1,192.72
2683,bank_transfer,1,122.29
2684,credit_card,2,154.03
2685,cash_on_delivery,1,170.51
2686,cash_on_delivery,1,1996.79
2687,credit_card,6,36.71
2688,wallet,1,68.9
2689,cash_on_delivery,1,79.74
2690,credit_card,1,62.28
2691,credit_card,3,75.32
2692,cash_on_delivery,1,197.62
2693,wallet,1,92.82
2694,credit_card,3,79.94
2695,wallet,1,281.36
2696,credit_card,1,204.38
2697,cash_on_delivery,1,337.9
2698,bank_transfer,1,251.74
2699,credit_card,2,158.78
2700,credit_card,2,15.75
2701,credit_card,2,17.32
2702,credit_card,3,140.9
2703,cash_on_delivery,1,19.24
2704,cash_on_delivery,1,424.27
2705,cash_on_delivery,1,251.46
2706,wallet,1,717.28
2707,cash_on_delivery,1,91.55
2708,credit_card,2,41.75
2709,bank_transfer,1,587.12
2710,credit_card,3,424.05
2711,cash_on_delivery,1,169.66
2712,cash_on_delivery,1,113.81
2713,wallet,1,672.07
2714,credit_card,3,259.58
2715,cash_on_delivery,1,74.61
2716,cash_on_delivery,1,382.92
2717,cash_on_delivery,1,96.76
2718,credit_card,1,889.11
2719,bank_transfer,1,136.09
2720,credit_card,3,376.65
2721,cash_on_delivery,1,1125.31
2722,credit_card,3,75.03
2723,cash_on_delivery,1,87.33
2724,credit_card,12,42.26
2725,credit_card,1,253.96
2726,credit_card,3,177.58
2727,cash_on_delivery,1,456.09
2728,credit_card,1,195.24
2729,cash_on_delivery,1,53.61
2730,credit_card,1,547.74
2731,credit_card,2,66.2
2732,cash_on_delivery,1,752.68
2733,wallet,1,350.92
2734,credit_card,12,9.05
2735,wallet,1,62.54
2736,credit_card,1,61.58
2737,wallet,1,315.15
2738,credit_card,3,56.71
2739,credit_card,6,718.44
2740,credit_card,12,281.88
2741,credit_card,1,36.97
2742,credit_card,1,155.08
2743,bank_transfer,1,37.44
2744,bank_transfer,1,553.29
2745,cash_on_delivery,1,201.84
2746,credit_card,12,19.62
2747,cash_on_delivery,1,104.97
2748,cash_on_delivery,1,158.19
2749,cash_on_delivery,1,18.29
2750,cash_on_delivery,1,191.2
2751,cash_on_delivery,1,49.37
2752,credit_card,1,2.81
2753,credit_card,2,620.15
2754,cash_on_delivery,1,585.48
2755,wallet,1,225.43
2756,bank_transfer,1,8.74
2757,bank_transfer,1,993.85
2758,credit_card,1,77.93
2759,credit_card,1,169.0
2760,credit_card,12,83.5
2761,cash_on_delivery,1,120.55
2762,credit_card,3,183.11
2763,credit_card,1,244.83
2764,wallet,1,29.12
2765,bank_transfer,1,437.28
2766,credit_card,1,895.32
2767,cash_on_delivery,1,59.94
2768,cash_on_delivery,1,231.63
2769,wallet,1,997.64
2770,cash_on_delivery,1,179.46
2771,wallet,1,89.53
2772,credit_card,2,322.84
2773,cash_on_delivery,1,448.42
2774,credit_card,3,507.47
2775,wallet,1,27.8
2776,credit_card,1,66.75
2777,credit_card,1,1582.32
2778,credit_card,3,61.84
2779,cash_on_delivery,1,185.05
2780,credit_card,1,104.42
2781,cash_on_delivery,1,65.26
2782,wallet,1,17.82
2783,credit_card,1,145.0
2784,credit_card,3,179.3
2785,credit_card,1,643.44
2786,credit_card,2,318.08
2787,bank_transfer,1,302.29
2788,credit_card,1,35.06
2789,bank_transfer,1,292.9
2790,bank_transfer,1,20.51
2791,credit_card,2,280.3
2792,cash_on_delivery,1,142.94
2793,credit_card,2,409.55
2794,credit_card,1,732.43
2795,credit_card,1,535.07
2796,credit_card,6,292.34
2797,bank_transfer,1,208.61
2798,credit_card,6,478.3
2799,credit_card,1,120.32
2800,credit_card,6,209.31
2801,cash_on_delivery,1,30.13
2802,credit_card,2,636.7
2803,bank_transfer,1,49.3
2804,wallet,1,668.86
2805,wallet,1,1221.75
2806,cash_on_delivery,1,279.97
2807,wallet,1,785.61
2808,wallet,1,21.4
2809,credit_card,6,579.6
2810,cash_on_delivery,1,61.82
2811,cash_on_delivery,1,168.92
2812,cash_on_delivery,1,48.02
2813,bank_transfer,1,74.66
2814,cash_on_delivery,1,470.9
2815,bank_transfer,1,346.29
2816,credit_card,1,892.17
2817,credit_card,1,224.98
2818,cash_on_delivery,1,504.84
2819,credit_card,6,279.58
2820,credit_card,1,54.0
2821,bank_transfer,1,118.72
2822,cash_on_delivery,1,1212.31
2823,credit_card,2,1187.99
2824,credit_card,1,170.56
2825,wallet,1,134.01
2826,cash_on_delivery,1,149.2
2827,bank_transfer,1,1066.46
2828,wallet,1,326.95
2829,cash_on_delivery,1,416.54
2830,credit_card,3,273.63
2831,cash_on_delivery,1,102.24
2832,credit_card,1,692.83
2833,credit_card,1,278.15
2834,cash_on_delivery,1,127.22
2835,credit_card,12,1621.48
2836,wallet,1,153.72
2837,credit_card,2,191.94
2838,cash_on_delivery,1,315.32
2839,cash_on_delivery,1,139.43
2840,credit_card,1,161.51
2841,cash_on_delivery,1,804.23
2842,cash_on_delivery,1,444.75
2843,credit_card,1,10.7
2844,wallet,1,938.03
2845,credit_card,6,1092.64
2846,cash_on_delivery,1,497.28
2847,credit_card,1,99.4
2848,credit_card,2,107.52
2849,credit_card,6,219.54
2850,cash_on_delivery,1,1273.44
2851,cash_on_delivery,1,384.52
2852,cash_on_delivery,1,40.51
2853,credit_card,2,55.83
2854,credit_card,1,221.56
2855,credit_card,1,123.81
2856,bank_transfer,1,880.82
2857,cash_on_delivery,1,750.61
2858,credit_card,2,93.38
2859,cash_on_delivery,1,20.59
2860,credit_card,1,27.74
2861,cash_on_delivery,1,142.92
2862,wallet,1,227.22
2863,cash_on_delivery,1,55.75
2864,cash_on_delivery,1,275.33
2865,cash_on_delivery,1,1283.69
2866,cash_on_delivery,1,43.87
2867,wallet,1,22.82
2868,credit_card,1,52.66
2869,credit_card,6,17.03
2870,credit_card,2,27.53
2871,cash_on_delivery,1,285.99
2872,credit_card,1,1101.85
2873,cash_on_delivery,1,85.73
2874,credit_card,12,417.25
2875,credit_card,2,116.62
2876,credit_card,2,262.62
2877,cash_on_delivery,1,292.31
2878,cash_on_delivery,1,149.65
2879,cash_on_delivery,1,64.12
2880,cash_on_delivery,1,145.62
2881,cash_on_delivery,1,50.12
2882,credit_card,2,118.78
2883,cash_on_delivery,1,370.97
2884,wallet,1,33.34
2885,credit_card,6,74.52
2886,credit_card,1,286.88
2887,credit_card,2,125.6
2888,credit_card,12,872.26
2889,credit_card,1,665.15
2890,cash_on_delivery,1,52.23
2891,credit_card,2,93.0
2892,credit_card,1,274.26
2893,credit_card,12,135.11
2894,credit_card,3,415.53
2895,cash_on_delivery,1,78.73
2896,wallet,1,98.72
2897,cash_on_delivery,1,30.44
2898,cash_on_delivery,1,6.88
2899,cash_on_delivery,1,1279.51
2900,credit_card,1,535.39
2901,credit_card,1,427.47
2902,credit_card,3,51.4
2903,credit_card,1,63.15
2904,cash_on_delivery,1,391.17
2905,cash_on_delivery,1,21.1
2906,credit_card,1,95.01
2907,cash_on_delivery,1,220.03
2908,bank_transfer,1,243.37
2909,credit_card,3,79.67
2910,wallet,1,451.22
2911,credit_card,1,44.76
2912,credit_card,1,81.71
2913,cash_on_delivery,1,193.34
2914,credit_card,6,224.84
2915,cash_on_delivery,1,1193.05
2916,credit_card,1,71.71
2917,credit_card,1,222.95
2918,credit_card,6,117.69
2919,bank_transfer,1,21.22
2920,credit_card,6,485.01
2921,cash_on_delivery,1,118.21
2922,wallet,1,15.85
2923,credit_card,1,8.69
2924,cash_on_delivery,1,6.31
2925,credit_card,1,185.04
2926,credit_card,1,98.01
2927,bank_transfer,1,591.62
2928,credit_card,2,889.26
2929,cash_on_delivery,1,130.17
2930,cash_on_delivery,1,527.05
2931,credit_card,1,696.11
2932,credit_card,12,1095.24
2933,cash_on_delivery,1,235.81
2934,cash_on_delivery,1,1735.53
2935,credit_card,1,110.21
2936,credit_card,3,365.65
2937,wallet,1,195.38
2938,credit_card,1,207.1
2939,credit_card,1,99.89
2940,cash_on_delivery,1,500.22
2941,credit_card,1,781.08
2942,credit_card,1,249.17
2943,credit_card,1,224.84
2944,credit_card,1,6.29
2945,wallet,1,1206.77
2946,credit_card,1,17.0
2947,credit_card,2,336.1
2948,credit_card,1,33.05
2949,cash_on_delivery,1,398.49
2950,credit_card,6,87.17
2951,cash_on_delivery,1,218.82
2952,bank_transfer,1,47.79
2953,wallet,1,71.22
2954,cash_on_delivery,1,92.84
2955,credit_card,1,81.17
2956,credit_card,3,168.59
2957,wallet,1,246.86
2958,cash_on_delivery,1,765.17
2959,cash_on_delivery,1,331.42
2960,credit_card,2,597.19
2961,cash_on_delivery,1,281.23
2962,credit_card,6,865.49
2963,cash_on_delivery,1,680.37
2964,bank_transfer,1,18.84
2965,credit_card,2,94.08
2966,credit_card,12,123.46
2967,cash_on_delivery,1,31.98
2968,wallet,1,297.36
2969,cash_on_delivery,1,288.84
2970,credit_card,1,1103.73
2971,cash_on_delivery,1,101.97
2972,cash_on_delivery,1,52.11
2973,credit_card,1,183.55
2974,bank_transfer,1,9.12
2975,cash_on_delivery,1,1475.43
2976,credit_card,1,40.88
2977,credit_card,2,81.96
2978,credit_card,6,172.58
2979,cash_on_delivery,1,911.58
2980,cash_on_delivery,1,59.38
2981,credit_card,12,116.34
2982,cash_on_delivery,1,991.35
2983,cash_on_delivery,1,316.0
2984,credit_card,2,824.96
2985,cash_on_delivery,1,24.59
2986,cash_on_delivery,1,20.41
2987,bank_transfer,1,1620.05
2988,credit_card,6,811.59
2989,credit_card,1,68.83
2990,wallet,1,1321.59
2991,cash_on_delivery,1,19.81
2992,credit_card,1,164.8
2993,cash_on_delivery,1,309.64
2994,credit_card,1,356.75
2995,credit_card,1,17.66
2996,cash_on_delivery,1,20.9
2997,credit_card,12,183.45
2998,credit_card,12,779.02
2999,credit_card,1,806.31
3000,credit_card,1,29.36
3001,credit_card,3,171.77
3002,cash_on_delivery,1,292.35
3003,credit_card,3,47.49
3004,credit_card,3,253.86
3005,wallet,1,477.75
3006,cash_on_delivery,1,125.67
3007,credit_card,3,535.9
3008,bank_transfer,1,122.43
3009,cash_on_delivery,1,458.59
3010,wallet,1,35.35
3011,bank_transfer,1,59.06
3012,credit_card,1,286.18
3013,cash_on_delivery,1,84.28
3014,wallet,1,61.04
3015,cash_on_delivery,1,221.79
3016,cash_on_delivery,1,773.92
3017,credit_card,1,135.47
3018,credit_card,2,152.55
3019,credit_card,1,634.0
3020,credit_card,3,1150.59
3021,wallet,1,11.02
3022,wallet,1,92.76
3023,credit_card,2,991.0
3024,wallet,1,310.45
3025,wallet,1,1349.37
3026,wallet,1,377.08
3027,credit_card,1,149.25
3028,credit_card,1,147.54
3029,credit_card,1,1062.48
3030,credit_card,12,75.7
3031,credit_card,1,239.57
3032,credit_card,12,55.25
3033,cash_on_delivery,1,530.36
3034,credit_card,3,223.95
3035,wallet,1,97.75
3036,credit_card,2,29.65
3037,bank_transfer,1,7.12
3038,credit_card,6,42.1
3039,credit_card,3,79.57
3040,cash_on_delivery,1,51.2
3041,wallet,1,49.31
3042,wallet,1,158.39
3043,wallet,1,365.54
3044,cash_on_delivery,1,213.84
3045,cash_on_delivery,1,231.78
3046,credit_card,1,93.22
3047,credit_card,2,253.76
3048,cash_on_delivery,1,444.43
3049,bank_transfer,1,37.94
3050,credit_card,1,69.99
3051,bank_transfer,1,153.85
3052,credit_card,2,6.97
3053,wallet,1,547.2
3054,credit_card,6,155.53
3055,cash_on_delivery,1,51.81
3056,cash_on_delivery,1,414.57
3057,credit_card,1,710.46
3058,bank_transfer,1,253.72
3059,cash_on_delivery,1,152.44
3060,cash_on_delivery,1,342.49
3061,cash_on_delivery,1,216.45
3062,bank_transfer,1,119.34
3063,cash_on_delivery,1,75.39
3064,wallet,1,38.42
3065,wallet,1,517.6
3066,cash_on_delivery,1,103.24
3067,cash_on_delivery,1,75.39
3068,wallet,1,280.02
3069,credit_card,2,140.92
3070,credit_card,6,138.11
3071,credit_card,1,1170.07
3072,credit_card,3,56.48
3073,credit_card,2,121.26
3074,credit_card,12,383.59
3075,wallet,1,665.31
3076,wallet,1,241.4
3077,wallet,1,20.14
3078,credit_card,1,37.44
3079,credit_card,1,122.13
3080,bank_transfer,1,680.2
3081,cash_on_delivery,1,182.87
3082,wallet,1,588.35
3083,wallet,1,155.87
3084,credit_card,1,137.74
3085,cash_on_delivery,1,288.33
3086,cash_on_delivery,1,709.41
3087,cash_on_delivery,1,856.18
3088,credit_card,1,6.46
3089,wallet,1,75.57
3090,bank_transfer,1,480.33
3091,bank_transfer,1,19.84
3092,cash_on_delivery,1,1078.73
3093,credit_card,1,161.33
3094,credit_card,1,42.55
3095,credit_card,6,140.89
3096,cash_on_delivery,1,197.63
3097,credit_card,2,1316.75
3098,bank_transfer,1,216.96
3099,cash_on_delivery,1,32.06
3100,cash_on_delivery,1,32.11
3101,credit_card,1,47.82
3102,credit_card,1,102.46
3103,cash_on_delivery,1,181.68
3104,cash_on_delivery,1,879.08
3105,wallet,1,377.86
3106,credit_card,12,125.22
3107,bank_transfer,1,159.32
3108,cash_on_delivery,1,106.84
3109,bank_transfer,1,41.04
3110,cash_on_delivery,1,696.58
3111,wallet,1,290.86
3112,cash_on_delivery,1,1128.32
3113,cash_on_delivery,1,568.89
3114,wallet,1,170.61
3115,credit_card,6,1187.1
3116,credit_card,2,96.21
3117,credit_card,6,285.09
3118,credit_card,1,212.85
3119,credit_card,3,464.39
3120,wallet,1,450.24
3121,credit_card,2,99.54
3122,cash_on_delivery,1,218.01
3123,credit_card,1,295.38
3124,credit_card,2,32.56
3125,credit_card,1,470.02
3126,cash_on_delivery,1,39.18
3127,credit_card,2,217.18
3128,cash_on_delivery,1,1441.93
3129,cash_on_delivery,1,170.73
3130,cash_on_delivery,1,891.2
3131,credit_card,1,119.44
3132,credit_card,1,174.59
3133,bank_transfer,1,88.87
3134,cash_on_delivery,1,726.16
3135,cash_on_delivery,1,20.14
3136,cash_on_delivery,1,36.7
3137,wallet,1,327.26
3138,bank_transfer,1,955.53
3139,bank_transfer,1,262.25
3140,bank_transfer,1,1024.63
3141,credit_card,2,196.29
3142,cash_on_delivery,1,1113.17
3143,cash_on_delivery,1,170.27
3144,wallet,1,615.65
3145,cash_on_delivery,1,1305.66
3146,cash_on_delivery,1,105.56
3147,credit_card,1,100.49
3148,cash_on_delivery,1,223.17
3149,cash_on_delivery,1,997.03
3150,credit_card,2,79.05
3151,credit_card,1,259.61
3152,credit_card,12,144.01
3153,cash_on_delivery,1,915.84
3154,credit_card,3,555.13
3155,cash_on_delivery,1,43.71
3156,credit_card,1,160.2
3157,credit_card,3,55.66
3158,cash_on_delivery,1,42.31
3159,wallet,1,191.87
3160,credit_card,3,40.8
3161,credit_card,1,592.51
3162,credit_card,3,117.52
3163,credit_card,1,211.11
3164,credit_card,1,142.63
3165,credit_card,6,58.66
3166,cash_on_delivery,1,647.39
3167,credit_card,2,636.84
3168,credit_card,6,45.18
3169,wallet,1,303.64
3170,cash_on_delivery,1,299.2
3171,credit_card,3,257.9
3172,cash_on_delivery,1,170.22
3173,cash_on_delivery,1,41.95
3174,cash_on_delivery,1,43.96
3175,wallet,1,756.47
3176,bank_transfer,1,150.49
3177,credit_card,3,497.16
3178,wallet,1,177.7
3179,cash_on_delivery,1,960.95
3180,cash_on_delivery,1,33.5
3181,bank_transfer,1,156.61
3182,credit_card,6,1730.86
3183,cash_on_delivery,1,19.16
3184,credit_card,2,171.55
3185,cash_on_delivery,1,31.58
3186,bank_transfer,1,116.69
3187,cash_on_delivery,1,356.39
3188,cash_on_delivery,1,151.91
3189,credit_card,2,35.69
3190,bank_transfer,1,305.21
3191,cash_on_delivery,1,85.68
3192,credit_card,6,200.03
3193,cash_on_delivery,1,120.36
3194,cash_on_delivery,1,181.84
3195,cash_on_delivery,1,111.19
3196,credit_card,1,84.77
3197,credit_card,1,171.2
3198,cash_on_delivery,1,350.91
3199,credit_card,1,757.42
3200,credit_card,12,106.38
3201,cash_on_delivery,1,276.76
3202,bank_transfer,1,330.04
3203,cash_on_delivery,1,802.3
3204,cash_on_delivery,1,15.88
3205,wallet,1,507.08
3206,cash_on_delivery,1,391.37
3207,cash_on_delivery,1,157.07
3208,cash_on_delivery,1,223.83
3209,cash_on_delivery,1,1293.89
3210,credit_card,1,520.45
3211,credit_card,1,55.26
3212,cash_on_delivery,1,246.09
3213,credit_card,6,182.84
3214,credit_card,2,110.85
3215,credit_card,3,233.0
3216,bank_transfer,1,60.74
3217,credit_card,6,176.06
3218,wallet,1,486.03
3219,cash_on_delivery,1,270.74
3220,wallet,1,48.92
3221,wallet,1,80.98
3222,credit_card,2,51.02
3223,credit_card,1,735.61
3224,credit_card,3,180.51
3225,cash_on_delivery,1,239.6
3226,cash_on_delivery,1,635.21
3227,credit_card,6,47.84
3228,credit_card,1,121.12
3229,credit_card,1,372.89
3230,credit_card,6,166.98
3231,wallet,1,261.53
3232,cash_on_delivery,1,197.81
3233,cash_on_delivery,1,772.96
3234,cash_on_delivery,1,583.63
3235,credit_card,6,2.8
3236,credit_card,2,293.79
3237,cash_on_delivery,1,19.62
3238,cash_on_delivery,1,93.35
3239,wallet,1,245.92
3240,cash_on_delivery,1,122.53
3241,cash_on_delivery,1,741.01
3242,credit_card,3,138.7
3243,credit_card,3,20.84
3244,cash_on_delivery,1,130.31
3245,credit_card,2,464.04
3246,cash_on_delivery,1,77.9
3247,wallet,1,70.55
3248,wallet,1,153.23
3249,cash_on_delivery,1,953.74
3250,credit_card,6,191.69
3251,wallet,1,43.15
3252,credit_card,2,634.71
3253,credit_card,6,121.12
3254,cash_on_delivery,1,670.38
3255,credit_card,2,253.03
3256,credit_card,12,84.81
3257,cash_on_delivery,1,395.42
3258,cash_on_delivery,1,238.79
3259,wallet,1,253.23
3260,credit_card,6,437.37
3261,cash_on_delivery,1,1103.83
3262,cash_on_delivery,1,31.87
3263,bank_transfer,1,265.2
3264,credit_card,3,495.87
3265,credit_card,1,271.94
3266,cash_on_delivery,1,100.19
3267,credit_card,3,80.35
3268,cash_on_delivery,1,49.33
3269,credit_card,1,1816.19
3270,cash_on_delivery,1,141.71
3271,credit_card,2,171.78
3272,cash_on_delivery,1,666.2
3273,credit_card,6,144.2
3274,credit_card,1,61.54
3275,credit_card,1,246.36
3276,credit_card,2,365.37
3277,wallet,1,14.98
3278,cash_on_delivery,1,247.09
3279,bank_transfer,1,118.43
3280,wallet,1,148.76
3281,credit_card,3,374.28
3282,cash_on_delivery,1,39.95
3283,credit_card,6,563.21
3284,wallet,1,108.56
3285,cash_on_delivery,1,161.06
3286,credit_card,12,7.12
3287,cash_on_delivery,1,7.07
3288,credit_card,2,27.76
3289,wallet,1,118.85
3290,cash_on_delivery,1,521.83
3291,credit_card,12,195.37
3292,wallet,1,468.58
3293,cash_on_delivery,1,232.33
3294,cash_on_delivery,1,198.25
3295,credit_card,12,321.4
3296,credit_card,1,41.62
3297,cash_on_delivery,1,20.56
3298,credit_card,1,6.91
3299,credit_card,1,17.99
3300,credit_card,1,13.3
3301,cash_on_delivery,1,586.99
3302,credit_card,3,100.79
3303,wallet,1,837.1
3304,credit_card,1,128.38
3305,credit_card,1,460.3
3306,bank_transfer,1,31.89
3307,cash_on_delivery,1,683.2
3308,credit_card,1,421.47
3309,cash_on_delivery,1,72.83
3310,wallet,1,186.53
3311,cash_on_delivery,1,213.56
3312,wallet,1,80.42
3313,wallet,1,15.84
3314,credit_card,6,26.67
3315,credit_card,1,186.14
3316,bank_transfer,1,16.1
3317,cash_on_delivery,1,263.25
3318,credit_card,1,28.57
3319,bank_transfer,1,19.19
3320,credit_card,3,1015.88
3321,cash_on_delivery,1,88.83
3322,credit_card,2,40.3
3323,cash_on_delivery,1,301.31
3324,credit_card,6,93.22
3325,credit_card,2,1250.32
3326,cash_on_delivery,1,27.81
3327,cash_on_delivery,1,377.92
3328,wallet,1,593.74
3329,cash_on_delivery,1,87.63
3330,bank_transfer,1,60.52
3331,credit_card,1,259.34
3332,credit_card,12,942.02
3333,credit_card,1,166.73
3334,credit_card,2,325.3
3335,cash_on_delivery,1,283.43
3336,credit_card,3,471.94
3337,cash_on_delivery,1,117.46
3338,credit_card,1,298.69
3339,credit_card,6,799.29
3340,wallet,1,1868.17
3341,credit_card,12,50.88
3342,cash_on_delivery,1,248.16
3343,cash_on_delivery,1,47.11
3344,credit_card,3,2082.49
3345,credit_card,1,26.64
3346,wallet,1,56.11
3347,cash_on_delivery,1,1293.92
3348,bank_transfer,1,912.6
3349,cash_on_delivery,1,308.02
3350,cash_on_delivery,1,2335.55
3351,credit_card,12,52.92
3352,credit_card,12,237.01
3353,credit_card,1,27.94
3354,credit_card,1,57.87
3355,cash_on_delivery,1,99.86
3356,credit_card,3,257.72
3357,credit_card,1,48.31
3358,credit_card,1,49.48
3359,credit_card,1,536.94
3360,credit_card,12,50.17
3361,credit_card,6,237.69
3362,credit_card,12,72.27
3363,bank_transfer,1,269.95
3364,credit_card,1,255.85
3365,wallet,1,103.67
3366,cash_on_delivery,1,256.2
3367,bank_transfer,1,355.26
3368,credit_card,2,54.18
3369,cash_on_delivery,1,676.22
3370,credit_card,6,163.05
3371,cash_on_delivery,1,102.74
3372,wallet,1,186.41
3373,credit_card,2,1207.48
3374,cash_on_delivery,1,268.73
3375,cash_on_delivery,1,206.91
3376,cash_on_delivery,1,366.79
3377,bank_transfer,1,250.03
3378,cash_on_delivery,1,18.23
3379,cash_on_delivery,1,14.98
3380,cash_on_delivery,1,164.82
3381,bank_transfer,1,126.53
3382,cash_on_delivery,1,127.06
3383,cash_on_delivery,1,33.4
3384,cash_on_delivery,1,123.15
3385,credit_card,1,97.84
3386,cash_on_delivery,1,900.62
3387,cash_on_delivery,1,500.03
3388,cash_on_delivery,1,304.3
3389,cash_on_delivery,1,122.62
3390,credit_card,2,150.63
3391,cash_on_delivery,1,16.13
3392,wallet,1,1035.14
3393,bank_transfer,1,105.5
3394,credit_card,2,135.9
3395,credit_card,1,285.51
3396,credit_card,1,46.91
3397,credit_card,3,281.45
