order_id,customer_id,order_date,status,delivery_days
1683,408,2024-10-30T23:13:18,delivered,8.0
1684,408,2024-10-10T04:19:25,shipped,
1685,408,2024-10-06T23:58:31,delivered,5.0
1686,409,2024-07-28T02:44:03,delivered,5.0
1687,409,2024-06-29T01:39:20,delivered,7.0
1688,409,2024-08-07T04:06:20,delivered,6.0
1689,409,2024-11-05T04:04:29,delivered,6.0
1690,409,2024-07-22T14:47:28,shipped,
1691,410,2024-01-07T20:56:54,canceled,
1692,410,2023-10-18T04:02:15,canceled,
1693,410,2024-06-13T15:22:24,delivered,2.0
1694,411,2024-02-22T02:16:17,delivered,1.0
1695,411,2024-05-13T19:37:59,delivered,13.0
1696,411,2024-04-10T00:08:24,delivered,2.0
1697,412,2024-09-22T19:16:37,delivered,6.0
1698,412,2024-09-01T15:12:58,shipped,
1699,412,2024-08-06T02:10:17,delivered,2.0
1700,412,2024-11-10T08:53:10,delivered,3.0
1701,412,2024-11-27T22:11:17,delivered,2.0
1702,412,2024-09-12T07:48:33,delivered,8.0
1703,412,2024-12-30T19:44:44,delivered,7.0
1704,412,2024-12-10T11:05:38,delivered,4.0
1705,412,2024-08-30T18:25:01,delivered,5.0
1706,412,2024-08-16T19:40:52,shipped,
1707,413,2024-12-22T21:50:54,canceled,
1708,413,2024-12-24T17:21:44,delivered,8.0
1709,413,2024-12-23T17:56:59,delivered,2.0
1710,413,2024-12-28T13:28:47,shipped,
1711,414,2024-11-26T09:00:22,delivered,11.0
1712,414,2024-12-18T14:55:06,delivered,6.0
1713,414,2024-11-06T12:49:42,shipped,
1714,414,2024-12-31T10:52:58,delivered,1.0
1715,414,2024-10-25T05:29:09,canceled,
1716,414,2024-12-09T14:32:10,shipped,
1717,414,2024-11-04T05:02:15,delivered,1.0
1718,414,2024-12-26T21:35:48,shipped,
1719,414,2024-12-03T08:08:16,shipped,
1720,415,2024-04-07T16:10:40,canceled,
1721,415,2024-04-14T16:12:13,delivered,3.0
1722,415,2024-10-30T15:24:10,shipped,
1723,415,2024-10-22T17:38:15,delivered,7.0
1724,416,2024-12-05T16:38:57,delivered,1.0
1725,416,2024-11-10T10:20:54,delivered,2.0
1726,417,2023-11-22T22:08:46,shipped,
1727,417,2024-04-05T18:53:44,canceled,
1728,417,2024-06-07T19:31:51,shipped,
1729,418,2024-12-26T01:01:04,delivered,10.0
1730,418,2024-12-28T06:04:05,canceled,
1731,418,2024-12-19T06:13:20,delivered,1.0
1732,418,2024-12-14T14:30:28,delivered,11.0
1733,418,2024-12-21T10:33:14,shipped,
1734,418,2024-12-14T09:51:02,shipped,
1735,419,2024-08-20T19:38:49,shipped,
1736,419,2024-04-26T17:33:57,delivered,11.0
1737,420,2024-05-13T22:31:54,shipped,
1738,420,2024-03-07T20:08:46,delivered,4.0
1739,421,2024-07-23T05:26:19,delivered,2.0
1740,421,2024-09-12T01:40:19,canceled,
1741,421,2024-10-27T14:41:00,delivered,2.0
1742,422,2024-10-19T12:57:27,canceled,
1743,422,2024-06-19T14:06:17,delivered,8.0
1744,422,2024-09-21T10:42:40,delivered,5.0
1745,422,2024-08-20T00:42:36,canceled,
1746,422,2024-08-16T05:53:53,delivered,2.0
1747,423,2024-12-25T07:25:44,delivered,5.0
1748,423,2024-09-19T04:47:19,shipped,
1749,424,2024-08-30T09:59:07,canceled,
1750,424,2024-07-19T13:37:30,delivered,6.0
1751,425,2024-03-29T22:15:21,shipped,
1752,425,2024-03-14T15:29:27,delivered,6.0
1753,425,2023-10-09T12:04:47,delivered,4.0
1754,426,2024-04-27T01:04:13,delivered,1.0
1755,426,2024-06-18T10:30:23,canceled,
1756,426,2024-03-23T21:44:47,delivered,4.0
1757,427,2023-08-10T08:26:17,shipped,
1758,427,2024-02-22T12:07:29,canceled,
1759,428,2024-11-13T21:41:50,delivered,3.0
1760,428,2024-01-24T23:58:19,delivered,1.0
1761,428,2023-12-24T17:11:45,delivered,3.0
1762,428,2024-10-09T16:52:07,delivered,8.0
1763,428,2024-08-25T08:58:13,shipped,
1764,428,2024-08-29T11:49:22,delivered,4.0
1765,428,2024-02-15T12:36:27,delivered,1.0
1766,429,2024-10-13T04:12:39,shipped,
1767,429,2024-07-23T16:20:02,delivered,16.0
1768,430,2023-09-02T13:13:34,delivered,1.0
1769,430,2024-10-23T11:11:12,delivered,5.0
1770,430,2024-02-20T12:59:03,delivered,7.0
1771,430,2024-05-13T04:04:57,delivered,7.0
1772,430,2024-10-28T07:15:40,delivered,6.0
1773,430,2024-02-09T01:20:03,delivered,6.0
1774,430,2023-08-16T08:05:30,delivered,4.0
1775,431,2024-05-31T02:29:57,canceled,
1776,431,2024-09-20T21:52:37,delivered,6.0
1777,431,2024-09-23T06:22:28,shipped,
1778,431,2024-09-09T19:46:52,delivered,5.0
1779,432,2024-10-12T11:30:14,canceled,
1780,432,2024-11-17T07:44:39,delivered,7.0
1781,432,2024-09-07T03:41:47,shipped,
1782,432,2024-12-12T17:25:00,delivered,5.0
1783,433,2024-11-05T03:11:24,canceled,
1784,433,2024-12-31T05:55:10,shipped,
1785,433,2024-09-11T11:18:03,delivered,3.0
1786,434,2024-05-02T22:54:18,delivered,5.0
1787,434,2024-12-02T01:03:20,canceled,
1788,435,2023-11-24T19:22:45,shipped,
1789,435,2024-08-21T00:37:03,shipped,
1790,435,2024-10-15T12:23:34,delivered,7.0
1791,436,2024-11-04T14:54:46,canceled,
1792,436,2024-05-31T06:11:48,canceled,
1793,436,2024-09-25T10:49:59,shipped,
1794,436,2024-10-29T13:29:49,delivered,7.0
1795,436,2024-07-12T17:51:01,delivered,6.0
1796,436,2024-09-27T04:36:09,shipped,
1797,436,2024-08-17T21:15:20,delivered,1.0
1798,436,2024-12-09T22:58:52,delivered,2.0
1799,436,2024-08-23T02:59:01,delivered,2.0
1800,436,2024-10-28T19:15:52,delivered,3.0
1801,436,2024-06-21T03:36:00,delivered,3.0
1802,437,2024-07-17T05:49:15,shipped,
1803,437,2023-11-21T07:38:34,shipped,
1804,437,2024-01-03T02:58:56,shipped,
1805,437,2024-08-07T02:54:17,delivered,2.0
1806,437,2024-11-17T22:28:17,canceled,
1807,437,2024-11-08T20:51:25,canceled,
1808,437,2023-12-29T16:12:45,delivered,1.0
1809,437,2024-01-20T20:23:56,delivered,9.0
1810,437,2024-02-27T13:36:17,delivered,5.0
1811,437,2024-08-07T00:45:08,canceled,
1812,438,2024-12-31T00:25:58,canceled,
1813,438,2024-12-27T14:21:56,delivered,2.0
1814,438,2024-12-26T00:22:47,delivered,3.0
1815,438,2024-12-29T11:11:28,delivered,11.0
1816,438,2024-12-26T08:51:36,canceled,
1817,438,2024-12-30T02:09:02,canceled,
1818,438,2024-12-26T18:17:15,canceled,
1819,439,2023-07-11T04:56:17,delivered,3.0
1820,439,2024-04-25T19:19:50,delivered,1.0
1821,439,2023-09-30T16:00:54,delivered,6.0
1822,439,2024-06-23T20:41:34,delivered,2.0
1823,439,2023-07-10T00:15:32,canceled,
1824,440,2024-05-01T03:17:22,delivered,6.0
1825,440,2024-12-28T08:58:04,delivered,14.0
1826,441,2024-09-05T13:00:01,delivered,6.0
1827,441,2024-09-21T14:18:16,canceled,
1828,441,2024-11-27T08:44:15,delivered,4.0
1829,442,2024-12-20T19:49:55,shipped,
1830,442,2024-12-15T12:29:32,delivered,10.0
1831,442,2024-12-27T09:16:48,delivered,7.0
1832,442,2024-12-28T02:47:12,delivered,4.0
1833,443,2024-11-25T23:06:19,delivered,8.0
1834,443,2024-11-22T14:54:46,delivered,12.0
1835,444,2023-10-26T20:23:48,shipped,
1836,444,2023-11-21T00:18:04,delivered,6.0
1837,445,2024-11-26T04:53:25,shipped,
1838,445,2024-09-08T19:15:19,shipped,
1839,445,2024-08-15T20:56:51,delivered,7.0
1840,445,2024-12-14T14:38:28,delivered,1.0
1841,445,2024-08-10T20:44:27,delivered,4.0
1842,445,2024-10-20T22:20:34,shipped,
1843,445,2024-11-07T04:04:25,canceled,
1844,445,2024-11-02T19:34:29,canceled,
1845,445,2024-09-13T17:52:31,delivered,4.0
1846,445,2024-08-15T23:22:02,delivered,9.0
1847,446,2024-11-12T03:50:48,delivered,2.0
1848,446,2024-11-09T01:16:42,delivered,4.0
1849,446,2024-08-29T07:29:01,shipped,
1850,446,2024-07-25T18:38:24,delivered,2.0
1851,447,2024-08-19T17:17:25,delivered,4.0
1852,447,2024-03-31T22:01:44,delivered,6.0
1853,447,2024-09-21T07:01:37,shipped,
1854,448,2023-07-31T06:46:57,shipped,
1855,448,2024-04-03T06:04:30,delivered,20.0
1856,448,2023-12-29T08:28:13,delivered,2.0
1857,448,2023-07-15T09:46:36,delivered,4.0
1858,448,2024-11-25T21:32:17,canceled,
1859,448,2023-12-18T09:51:24,delivered,9.0
1860,448,2023-09-23T02:09:58,shipped,
1861,449,2024-08-05T05:15:32,delivered,4.0
1862,449,2024-05-11T01:01:31,shipped,
1863,449,2023-12-02T14:11:28,delivered,1.0
1864,449,2023-12-29T06:40:29,delivered,3.0
1865,449,2024-10-26T05:14:54,delivered,4.0
1866,449,2024-01-03T06:16:35,delivered,3.0
1867,449,2024-02-19T13:55:44,shipped,
1868,449,2024-05-16T00:26:12,delivered,5.0
1869,449,2023-10-14T05:30:50,delivered,4.0
1870,450,2024-05-31T15:04:37,canceled,
1871,450,2024-12-01T13:07:17,delivered,1.0
1872,450,2023-05-28T00:21:47,delivered,3.0
1873,450,2023-05-27T02:10:55,delivered,7.0
1874,450,2023-05-09T00:56:47,delivered,2.0
1875,450,2023-11-07T01:15:36,canceled,
1876,450,2023-08-16T07:26:04,shipped,
1877,450,2023-07-13T23:51:03,delivered,4.0
1878,451,2024-06-23T11:30:46,canceled,
1879,451,2024-09-10T04:04:23,delivered,1.0
1880,451,2024-03-21T17:15:23,delivered,2.0
1881,451,2024-04-29T08:12:47,delivered,1.0
1882,452,2023-07-29T06:41:13,delivered,3.0
1883,452,2024-03-01T06:35:35,delivered,11.0
1884,452,2023-06-09T05:10:01,canceled,
1885,452,2023-04-03T21:14:19,delivered,11.0
1886,452,2024-07-14T06:33:51,delivered,5.0
1887,452,2023-09-20T15:18:57,canceled,
1888,452,2023-11-02T04:45:11,delivered,4.0
1889,452,2024-01-18T20:17:12,delivered,10.0
1890,453,2024-11-20T21:16:31,shipped,
1891,454,2023-10-17T03:51:03,delivered,3.0
1892,454,2024-12-05T21:10:10,delivered,1.0
1893,454,2024-07-23T10:23:45,canceled,
1894,454,2024-12-04T15:03:34,delivered,7.0
1895,454,2024-11-12T15:20:20,delivered,4.0
1896,454,2023-08-04T00:21:07,shipped,
1897,455,2024-09-27T15:57:31,canceled,
1898,455,2024-12-02T10:36:57,shipped,
1899,455,2024-11-18T10:57:03,delivered,6.0
1900,455,2024-09-19T14:18:36,shipped,
1901,455,2024-09-18T11:52:14,delivered,3.0
1902,456,2023-05-08T18:21:22,delivered,8.0
1903,456,2024-09-19T14:56:08,delivered,1.0
1904,456,2023-09-15T07:15:22,canceled,
1905,456,2023-08-27T00:31:46,delivered,2.0
1906,456,2023-11-07T00:04:19,delivered,2.0
1907,456,2024-05-14T16:30:32,delivered,3.0
1908,457,2023-05-05T18:47:33,shipped,
1909,457,2023-08-02T04:25:01,delivered,4.0
1910,457,2023-05-25T21:06:15,delivered,4.0
1911,457,2023-12-28T05:03:21,canceled,
1912,458,2024-10-21T21:11:20,canceled,
1913,458,2024-12-22T16:44:30,canceled,
1914,458,2024-03-24T14:08:02,delivered,8.0
1915,459,2024-10-10T19:46:54,delivered,6.0
1916,460,2024-04-21T09:23:38,delivered,5.0
1917,461,2024-11-21T18:45:08,delivered,2.0
1918,461,2024-03-14T08:53:43,delivered,8.0
1919,462,2024-05-11T11:35:25,delivered,9.0
1920,462,2024-10-04T09:26:05,delivered,3.0
1921,462,2024-09-03T05:27:51,delivered,5.0
1922,462,2024-04-04T02:29:27,delivered,6.0
1923,462,2024-08-18T15:01:56,delivered,3.0
1924,462,2024-08-04T10:19:03,shipped,
1925,462,2024-05-16T02:07:55,shipped,
1926,462,2024-12-30T03:20:06,canceled,
1927,463,2024-09-29T23:45:39,delivered,3.0
1928,464,2023-11-09T05:26:07,delivered,7.0
1929,464,2024-07-22T02:32:58,delivered,5.0
1930,464,2024-09-30T07:00:51,delivered,18.0
1931,464,2024-06-28T00:38:00,delivered,8.0
1932,465,2024-10-09T20:23:22,delivered,1.0
1933,465,2024-12-06T04:13:49,canceled,
1934,466,2024-09-24T22:52:38,delivered,10.0
1935,466,2024-10-30T20:33:05,delivered,3.0
1936,466,2024-09-20T02:12:53,delivered,4.0
1937,466,2024-10-19T15:31:38,delivered,1.0
1938,466,2024-11-13T03:09:19,delivered,5.0
1939,467,2024-01-27T07:18:00,delivered,6.0
1940,468,2023-09-04T23:50:34,delivered,16.0
1941,468,2024-07-02T08:10:11,canceled,
1942,469,2024-12-23T01:40:29,delivered,1.0
1943,469,2024-12-05T15:15:14,delivered,13.0
1944,469,2024-12-29T00:54:56,delivered,3.0
1945,469,2024-12-08T22:47:20,delivered,9.0
1946,469,2024-11-23T08:33:05,delivered,4.0
1947,469,2024-11-17T05:56:28,delivered,1.0
1948,469,2024-12-02T16:29:43,delivered,4.0
1949,469,2024-12-22T14:06:20,delivered,2.0
1950,469,2024-11-16T04:44:02,delivered,2.0
1951,470,2024-09-04T14:52:58,shipped,
1952,470,2024-03-12T22:42:09,delivered,5.0
1953,470,2023-08-10T23:16:09,delivered,1.0
1954,470,2023-09-29T18:34:40,delivered,7.0
1955,471,2024-04-30T05:18:00,delivered,4.0
1956,471,2024-05-06T15:15:55,canceled,
1957,471,2023-10-18T05:29:27,delivered,4.0
1958,472,2024-11-26T12:58:18,delivered,1.0
1959,472,2023-09-10T00:37:33,delivered,8.0
1960,472,2023-07-22T03:40:48,canceled,
1961,472,2023-10-04T19:54:17,shipped,
1962,473,2024-03-17T08:30:05,delivered,3.0
1963,473,2023-10-24T18:13:14,shipped,
1964,473,2024-06-26T18:49:00,delivered,7.0
1965,473,2024-02-21T14:45:04,delivered,1.0
1966,473,2023-02-16T06:37:01,delivered,3.0
1967,473,2023-11-17T07:08:19,canceled,
1968,474,2024-08-10T01:04:01,delivered,7.0
1969,474,2024-11-09T00:09:09,delivered,6.0
1970,474,2024-12-20T14:01:09,delivered,1.0
1971,474,2024-05-07T07:20:29,delivered,7.0
1972,475,2024-09-27T01:48:07,delivered,7.0
1973,475,2024-12-22T00:28:50,delivered,9.0
1974,475,2024-11-04T18:04:21,canceled,
1975,475,2024-11-22T16:59:22,canceled,
1976,476,2023-03-21T03:49:17,canceled,
1977,476,2023-07-12T12:55:01,canceled,
1978,476,2023-03-27T18:28:16,delivered,7.0
1979,477,2024-12-28T23:09:39,delivered,2.0
1980,478,2024-12-25T00:20:35,canceled,
1981,478,2024-12-23T15:55:50,delivered,9.0
1982,479,2023-07-14T00:49:26,delivered,7.0
1983,479,2024-06-10T19:01:36,canceled,
1984,480,2024-10-21T02:02:51,canceled,
1985,481,2024-09-23T15:07:40,delivered,8.0
1986,481,2024-12-24T05:37:47,delivered,3.0
1987,481,2024-12-02T09:09:00,delivered,4.0
1988,481,2024-11-20T08:15:12,delivered,5.0
1989,481,2024-09-22T00:15:14,delivered,5.0
1990,481,2024-11-27T12:48:43,delivered,4.0
1991,482,2024-03-18T06:10:45,canceled,
1992,483,2024-09-24T07:04:08,delivered,10.0
1993,483,2024-08-27T05:54:28,delivered,3.0
1994,484,2024-12-13T21:56:06,canceled,
1995,484,2024-12-09T16:35:54,delivered,4.0
1996,484,2024-12-20T12:58:48,delivered,12.0
1997,484,2024-12-10T05:10:17,delivered,3.0
1998,484,2024-12-16T10:51:24,delivered,3.0
1999,484,2024-10-26T07:55:19,delivered,4.0
2000,484,2024-12-30T09:23:40,delivered,6.0
2001,485,2024-01-21T21:02:24,delivered,13.0
2002,485,2024-01-20T00:51:31,delivered,13.0
2003,485,2024-05-04T21:52:13,delivered,4.0
2004,485,2024-04-05T02:35:41,delivered,2.0
2005,486,2024-09-28T14:07:53,canceled,
2006,486,2023-11-20T08:24:49,canceled,
2007,486,2024-02-15T08:28:16,delivered,2.0
2008,486,2024-02-11T00:37:18,delivered,8.0
2009,487,2024-11-10T15:18:50,delivered,5.0
2010,487,2024-11-17T21:18:24,delivered,2.0
2011,487,2024-05-29T11:41:07,canceled,
2012,487,2023-10-10T04:58:52,shipped,
2013,487,2024-11-04T11:59:50,delivered,3.0
2014,487,2024-06-23T09:27:05,delivered,10.0
2015,488,2024-09-06T21:47:34,delivered,3.0
2016,488,2024-09-03T05:35:20,delivered,7.0
2017,488,2024-10-18T10:12:04,delivered,5.0
2018,488,2024-09-09T16:04:33,delivered,3.0
2019,488,2024-12-15T18:12:21,delivered,8.0
2020,489,2024-09-20T17:30:04,shipped,
2021,489,2024-06-25T02:13:41,delivered,3.0
2022,489,2024-02-16T19:17:58,delivered,4.0
2023,489,2024-03-22T02:39:14,delivered,8.0
2024,489,2024-06-14T06:35:32,delivered,7.0
2025,489,2024-04-10T09:27:01,delivered,8.0
2026,490,2024-11-26T18:47:38,delivered,3.0
2027,491,2024-12-19T09:07:36,delivered,4.0
2028,491,2024-12-12T05:14:10,delivered,2.0
2029,492,2024-12-20T19:58:11,delivered,4.0
2030,492,2024-12-19T07:55:59,shipped,
2031,492,2024-12-24T22:06:50,delivered,12.0
2032,493,2023-10-21T09:35:04,shipped,
2033,493,2024-09-17T08:30:38,delivered,3.0
2034,493,2024-04-12T08:34:03,delivered,1.0
2035,494,2024-12-07T05:16:17,delivered,5.0
2036,494,2024-09-27T21:42:22,delivered,1.0
2037,495,2024-09-04T14:58:55,delivered,3.0
2038,495,2024-09-16T09:16:22,delivered,1.0
2039,495,2024-04-07T08:46:59,shipped,
2040,495,2024-05-29T16:34:55,canceled,
2041,496,2024-11-25T05:21:37,delivered,4.0
2042,496,2024-12-19T13:30:26,canceled,
2043,497,2024-10-22T22:05:27,delivered,5.0
2044,497,2024-06-06T22:27:23,shipped,
2045,497,2024-12-25T14:42:52,shipped,
2046,497,2024-05-10T15:28:03,shipped,
2047,497,2024-06-17T06:48:54,delivered,9.0
2048,498,2024-11-21T20:00:36,delivered,1.0
2049,498,2024-10-14T06:42:47,canceled,
2050,498,2024-11-12T02:49:09,delivered,5.0
2051,498,2024-11-08T00:42:13,delivered,4.0
2052,499,2023-08-13T16:13:32,delivered,3.0
2053,499,2023-08-18T07:35:51,delivered,6.0
2054,499,2023-10-13T10:10:55,delivered,5.0
2055,500,2024-11-06T16:02:26,delivered,6.0
2056,500,2024-03-31T08:47:55,shipped,
2057,501,2024-09-01T14:28:47,delivered,6.0
2058,501,2024-11-15T03:57:30,canceled,
2059,501,2024-10-20T04:37:55,delivered,6.0
2060,501,2024-12-28T06:33:36,shipped,
2061,501,2024-12-01T08:05:25,delivered,2.0
2062,501,2024-12-11T02:09:58,delivered,9.0
2063,501,2024-12-17T14:23:10,canceled,
2064,502,2024-11-29T16:30:56,delivered,12.0
2065,502,2024-12-02T21:24:45,delivered,7.0
2066,502,2024-11-20T16:28:48,canceled,
2067,502,2024-12-16T10:58:18,delivered,5.0
2068,503,2024-11-14T15:01:44,delivered,5.0
2069,503,2024-09-08T20:34:21,delivered,15.0
2070,503,2024-09-01T13:31:20,delivered,1.0
2071,504,2023-08-01T10:10:33,delivered,6.0
2072,504,2023-12-23T05:42:42,delivered,2.0
2073,504,2023-12-23T00:14:19,delivered,3.0
2074,504,2023-12-03T13:37:32,canceled,
2075,504,2023-08-28T04:07:59,shipped,
2076,504,2024-06-08T10:19:42,delivered,6.0
2077,504,2024-08-16T21:08:59,shipped,
2078,504,2024-04-15T07:34:42,shipped,
2079,504,2023-12-12T10:43:26,delivered,1.0
2080,504,2024-12-30T00:58:13,delivered,4.0
2081,504,2024-02-20T04:27:29,delivered,11.0
2082,505,2024-12-24T09:50:18,delivered,11.0
2083,505,2024-10-06T12:08:11,shipped,
2084,505,2024-11-18T21:53:13,shipped,
2085,505,2024-07-21T08:50:14,delivered,2.0
2086,505,2024-10-10T11:14:59,shipped,
2087,506,2024-04-04T13:58:42,delivered,3.0
2088,506,2024-05-14T20:37:13,delivered,2.0
2089,506,2024-05-17T21:20:02,delivered,4.0
2090,506,2024-05-18T17:32:06,delivered,5.0
2091,507,2024-09-10T09:58:42,delivered,3.0
2092,508,2024-12-07T22:55:17,delivered,4.0
2093,508,2024-04-04T22:36:10,delivered,3.0
2094,508,2024-12-19T09:46:43,delivered,7.0
2095,509,2024-07-05T06:03:06,canceled,
2096,509,2024-08-16T08:23:02,delivered,8.0
2097,509,2024-07-26T07:38:29,canceled,
2098,509,2024-06-12T21:11:09,canceled,
2099,509,2024-07-17T01:47:50,shipped,
2100,509,2024-07-23T16:58:17,shipped,
2101,509,2024-06-26T03:24:05,shipped,
2102,509,2024-12-08T11:41:58,canceled,
2103,510,2024-09-24T06:33:56,canceled,
2104,510,2024-04-27T11:00:50,shipped,
2105,510,2024-08-30T23:05:05,delivered,6.0
2106,510,2024-06-18T08:32:13,delivered,8.0
2107,510,2024-08-14T12:53:57,delivered,2.0
2108,510,2024-05-10T06:02:28,delivered,7.0
2109,510,2024-08-14T10:00:36,delivered,4.0
2110,510,2024-09-01T13:04:51,canceled,
2111,510,2024-06-14T19:42:53,delivered,6.0
2112,510,2024-08-15T17:23:49,delivered,13.0
2113,510,2024-08-27T04:33:47,canceled,
2114,511,2024-05-19T13:11:42,delivered,3.0
2115,511,2024-08-04T13:35:20,delivered,8.0
2116,511,2024-12-03T05:47:23,delivered,10.0
2117,511,2024-08-21T23:08:33,delivered,2.0
2118,511,2024-05-21T20:06:53,delivered,7.0
2119,511,2024-05-25T23:31:28,delivered,7.0
2120,511,2024-07-12T03:10:28,delivered,4.0
2121,511,2024-02-29T22:02:42,canceled,
2122,511,2024-10-07T01:26:51,delivered,1.0
2123,511,2024-03-20T21:08:35,delivered,7.0
2124,511,2024-10-24T10:22:40,canceled,
2125,511,2024-06-20T22:22:26,delivered,6.0
2126,511,2024-12-13T07:59:44,delivered,6.0
2127,512,2024-02-01T05:50:13,delivered,2.0
2128,512,2024-03-17T13:55:11,delivered,3.0
2129,512,2023-12-05T19:15:20,delivered,4.0
2130,512,2024-05-07T14:33:45,delivered,2.0
2131,512,2023-12-23T17:15:28,delivered,10.0
2132,512,2024-08-20T12:53:17,delivered,9.0
2133,512,2024-07-19T06:18:56,delivered,9.0
2134,513,2023-11-11T08:07:00,canceled,
2135,513,2024-08-07T04:10:29,delivered,3.0
2136,513,2023-09-17T15:50:52,delivered,5.0
2137,513,2024-06-05T10:02:58,delivered,12.0
2138,514,2024-09-11T19:03:17,delivered,5.0
2139,514,2024-03-13T15:21:51,canceled,
2140,514,2024-07-24T06:33:20,shipped,
2141,514,2024-10-02T02:31:44,delivered,5.0
2142,514,2024-10-08T00:43:11,delivered,7.0
2143,514,2024-06-01T06:16:41,delivered,2.0
2144,514,2024-12-08T07:58:50,delivered,8.0
2145,515,2023-12-01T18:03:59,delivered,7.0
2146,515,2024-11-25T12:12:20,delivered,18.0
2147,515,2024-08-09T00:23:32,delivered,5.0
2148,516,2024-09-12T13:46:50,delivered,4.0
2149,516,2024-09-26T17:01:30,delivered,6.0
2150,517,2024-08-24T02:18:06,canceled,
2151,517,2024-04-11T21:41:09,delivered,4.0
2152,517,2024-09-17T17:32:18,canceled,
2153,517,2024-07-08T03:19:36,delivered,8.0
2154,517,2024-04-18T01:11:00,shipped,
2155,517,2024-05-05T11:05:40,delivered,8.0
2156,517,2024-05-28T10:41:22,delivered,5.0
2157,517,2024-08-29T07:43:43,delivered,3.0
2158,517,2024-05-22T19:44:31,delivered,6.0
2159,518,2024-05-16T15:07:58,delivered,2.0
2160,518,2024-01-25T14:06:56,delivered,4.0
2161,518,2024-12-23T02:26:40,delivered,5.0
2162,518,2024-09-25T20:47:55,delivered,14.0
2163,518,2024-09-09T04:00:17,delivered,5.0
2164,518,2024-07-08T23:39:32,shipped,
2165,518,2023-12-06T12:17:11,delivered,4.0
2166,518,2024-04-03T15:28:00,shipped,
2167,519,2024-06-17T17:35:13,canceled,
2168,519,2024-01-28T19:57:06,delivered,9.0
2169,519,2024-06-25T17:18:28,shipped,
2170,519,2024-12-26T18:38:15,delivered,4.0
2171,520,2024-11-01T11:59:46,canceled,
2172,520,2024-03-12T14:05:52,delivered,6.0
2173,520,2024-06-01T11:05:35,canceled,
2174,521,2024-12-15T18:45:06,canceled,
2175,521,2024-05-31T17:32:01,delivered,7.0
2176,522,2024-12-19T11:44:50,delivered,15.0
2177,522,2024-12-02T05:01:34,delivered,1.0
2178,522,2024-12-21T20:25:35,delivered,1.0
2179,522,2024-10-19T16:07:16,delivered,3.0
2180,522,2024-10-19T05:55:46,shipped,
2181,522,2024-07-12T17:16:42,delivered,8.0
2182,523,2024-05-28T18:31:51,shipped,
2183,523,2024-11-28T05:48:57,delivered,7.0
2184,523,2024-08-11T07:25:48,delivered,2.0
2185,523,2024-03-02T19:26:18,delivered,2.0
2186,523,2024-07-11T06:14:54,delivered,9.0
2187,524,2024-03-08T03:10:16,canceled,
2188,524,2024-06-10T11:00:47,canceled,
2189,524,2023-07-31T04:06:45,delivered,9.0
2190,525,2024-08-23T00:58:30,delivered,1.0
2191,526,2024-10-09T15:59:25,delivered,3.0
2192,526,2024-08-02T08:26:48,shipped,
2193,527,2024-04-24T05:20:28,canceled,
2194,527,2024-12-28T04:03:53,delivered,6.0
2195,528,2023-08-02T14:04:01,canceled,
2196,528,2024-03-11T04:08:48,delivered,4.0
2197,528,2023-09-19T03:44:54,delivered,8.0
2198,529,2024-12-31T05:10:01,canceled,
2199,529,2024-10-08T00:03:13,delivered,3.0
2200,529,2024-12-16T05:40:57,delivered,1.0
2201,529,2024-09-06T01:07:54,shipped,
2202,529,2024-11-09T05:48:04,delivered,1.0
2203,530,2024-05-21T20:02:04,delivered,2.0
2204,531,2024-12-25T19:10:19,delivered,5.0
2205,531,2024-12-16T16:39:44,delivered,2.0
2206,531,2024-12-21T23:21:33,canceled,
2207,531,2024-12-18T15:15:12,shipped,
2208,532,2024-06-02T04:00:41,delivered,8.0
2209,532,2024-10-29T04:51:34,delivered,1.0
2210,533,2024-10-29T15:20:17,delivered,3.0
2211,533,2024-11-11T09:48:20,delivered,11.0
2212,533,2024-12-26T23:42:02,delivered,10.0
2213,533,2024-10-07T02:57:26,delivered,3.0
2214,534,2023-11-15T10:51:33,delivered,3.0
2215,534,2023-09-12T21:19:11,delivered,5.0
2216,534,2023-12-26T16:41:40,delivered,5.0
2217,535,2024-03-30T20:44:54,delivered,8.0
2218,535,2024-11-09T02:08:26,delivered,6.0
2219,535,2024-07-01T00:01:40,delivered,1.0
2220,536,2023-05-31T11:13:34,delivered,2.0
2221,536,2024-03-25T09:18:53,shipped,
2222,537,2024-08-28T10:08:08,canceled,
2223,537,2024-09-13T09:54:08,shipped,
2224,537,2024-12-09T16:26:54,delivered,1.0
2225,537,2024-09-13T14:58:05,delivered,7.0
2226,538,2024-03-12T16:52:44,shipped,
2227,538,2024-06-13T02:40:58,delivered,3.0
2228,539,2024-07-15T04:54:40,canceled,
2229,539,2024-08-26T06:46:18,shipped,
2230,539,2024-06-21T00:24:12,delivered,6.0
2231,539,2024-12-05T20:43:25,shipped,
2232,539,2024-07-05T21:24:28,canceled,
2233,539,2024-08-21T07:50:24,delivered,6.0
2234,540,2024-12-15T20:14:33,shipped,
2235,540,2024-11-17T13:33:00,delivered,6.0
2236,541,2024-07-29T19:07:17,delivered,6.0
2237,541,2024-12-19T08:59:37,delivered,7.0
2238,541,2024-12-01T06:54:11,shipped,
2239,541,2024-06-01T00:09:39,delivered,3.0
2240,541,2024-11-09T16:58:53,delivered,2.0
